13:29:26, 28%
13:29:28, 30%
13:29:30, 31%
13:29:32, 54%
13:29:36, 29%
13:29:38, 29%
13:29:40, 57%
13:29:42, 30%
13:29:44, 64%
13:29:46, 27%
13:29:48, 29%
13:29:50, 33%
13:29:52, 28%
13:29:54, 28%
13:29:56, 29%
13:29:58, 29%
13:30:00, 33%
13:30:02, 28%
13:30:04, 28%
13:30:06, 28%
13:30:08, 29%
13:30:10, 34%
13:30:12, 76%
13:30:14, 93%
13:30:16, 28%
13:30:18, 29%
13:30:20, 32%
13:30:22, 28%
13:30:24, 30%
13:30:26, 28%
13:30:28, 28%
13:30:30, 32%
13:30:32, 28%
13:30:34, 31%
13:30:36, 53%
13:30:38, 92%
13:30:42, 34%
13:30:44, 33%
13:30:46, 28%
13:30:48, 37%
13:30:50, 35%
13:30:52, 4%
13:30:54, 12%
13:30:56, 2%
13:30:58, 5%
13:31:00, 19%
13:31:02, 29%
13:31:04, 28%
13:31:06, 37%
13:31:08, 29%
13:31:10, 54%
13:31:12, 36%
13:31:14, 28%
13:31:16, 28%
13:31:18, 36%
13:31:20, 35%
13:31:22, 31%
13:31:24, 36%
13:31:26, 29%
13:31:28, 29%
13:31:30, 36%
13:31:32, 28%
13:31:34, 41%
13:31:36, 54%
13:31:38, 54%
13:31:40, 68%
13:31:44, 28%
13:31:46, 30%
13:31:48, 38%
13:31:50, 8%
13:31:52, 4%
13:31:54, 4%
13:31:56, 5%
13:31:58, 13%
13:32:00, 7%
13:32:02, 31%
13:32:04, 30%
13:32:06, 30%
13:32:08, 33%
13:32:10, 34%
13:32:12, 31%
13:32:14, 41%
13:32:16, 31%
13:32:18, 30%
13:32:20, 33%
13:32:22, 33%
13:32:24, 32%
13:32:26, 30%
13:32:28, 28%
13:32:30, 29%
13:32:32, 30%
13:32:34, 28%
13:32:36, 52%
13:32:38, 61%
13:32:44, 30%
13:32:46, 29%
13:32:48, 29%
13:32:50, 39%
13:32:52, 30%
13:32:54, 5%
13:32:56, 4%
13:32:58, 4%
13:33:00, 20%
13:33:02, 29%
13:33:04, 29%
13:33:06, 35%
13:33:08, 44%
13:33:10, 29%
13:33:12, 31%
13:33:14, 100%
13:33:16, 32%
13:33:18, 29%
13:33:20, 37%
13:33:22, 29%
13:33:24, 31%
13:33:26, 39%
13:33:28, 29%
13:33:30, 29%
13:33:32, 38%
13:33:34, 53%
13:33:36, 100%
13:33:40, 29%
13:33:42, 29%
13:33:44, 35%
13:33:46, 37%
13:33:48, 29%
13:33:50, 38%
13:33:52, 31%
13:33:54, 2%
13:33:56, 19%
13:33:58, 5%
13:34:00, 5%
13:34:02, 38%
13:34:04, 30%
13:34:06, 32%
13:34:08, 39%
13:34:10, 33%
13:34:12, 33%
13:34:14, 38%
13:34:16, 30%
13:34:18, 29%
13:34:20, 38%
13:34:22, 30%
13:34:24, 31%
13:34:26, 42%
13:34:28, 31%
13:34:30, 30%
13:34:32, 42%
13:34:34, 33%
13:34:36, 60%
13:34:38, 83%
13:34:42, 31%
13:34:44, 30%
13:34:46, 45%
13:34:48, 32%
13:34:50, 28%
13:34:52, 18%
13:34:54, 3%
13:34:56, 7%
13:34:58, 17%
13:35:00, 4%
13:35:02, 33%
13:35:04, 38%
13:35:06, 32%
13:35:08, 31%
13:35:10, 40%
13:35:12, 31%
13:35:14, 28%
13:35:16, 39%
13:35:18, 29%
13:35:20, 29%
13:35:22, 41%
13:35:24, 28%
13:35:26, 27%
13:35:28, 41%
13:35:30, 30%
13:35:32, 30%
13:35:34, 74%
13:35:39, 100%
13:35:42, 27%
13:35:44, 43%
13:35:46, 32%
13:35:48, 29%
13:35:50, 39%
13:35:52, 25%
13:35:54, 8%
13:35:56, 19%
13:35:58, 5%
13:36:00, 5%
13:36:02, 18%
13:36:04, 35%
13:36:06, 31%
13:36:08, 44%
13:36:10, 32%
13:36:12, 28%
13:36:14, 39%
13:36:16, 30%
13:36:18, 28%
13:36:20, 41%
13:36:22, 28%
13:36:24, 28%
13:36:26, 39%
13:36:28, 29%
13:36:30, 31%
13:36:32, 37%
13:36:34, 28%
13:36:36, 53%
13:36:38, 49%
13:36:43, 27%
13:36:45, 32%
13:36:47, 27%
13:36:49, 34%
13:36:51, 31%
13:36:53, 3%
13:36:55, 20%
13:36:57, 8%
13:36:59, 7%
13:37:01, 5%
13:37:03, 40%
13:37:05, 33%
13:37:07, 29%
13:37:09, 36%
13:37:11, 28%
13:37:13, 30%
13:37:15, 33%
13:37:17, 27%
13:37:19, 27%
13:37:21, 30%
13:37:23, 28%
13:37:25, 29%
13:37:27, 30%
13:37:29, 27%
13:37:31, 28%
13:37:33, 30%
13:37:35, 53%
13:37:37, 36%
13:37:39, 76%
13:37:42, 27%
13:37:44, 38%
13:37:46, 27%
13:37:48, 28%
13:37:50, 16%
13:37:52, 3%
13:37:54, 2%
13:37:56, 17%
13:37:58, 3%
13:38:00, 5%
13:38:02, 39%
13:38:04, 28%
13:38:06, 28%
13:38:08, 45%
13:38:10, 29%
13:38:13, 28%
13:38:15, 37%
13:38:17, 28%
13:38:19, 27%
13:38:21, 37%
13:38:23, 28%
13:38:25, 32%
13:38:27, 34%
13:38:29, 28%
13:38:31, 28%
13:38:33, 43%
13:38:41, 32%
13:38:43, 28%
13:38:45, 39%
13:38:47, 29%
13:38:49, 27%
13:38:51, 13%
13:38:53, 3%
13:38:55, 3%
13:38:57, 17%
13:38:59, 3%
13:39:01, 17%
13:39:03, 38%
13:39:06, 30%
13:39:08, 30%
13:39:10, 100%
13:39:12, 32%
13:39:14, 27%
13:39:16, 38%
13:39:18, 29%
13:39:20, 28%
13:39:22, 37%
13:39:24, 28%
13:39:26, 29%
13:39:28, 38%
13:39:30, 29%
13:39:32, 28%
13:39:34, 97%
13:39:38, 57%
13:39:40, 28%
13:39:42, 39%
13:39:44, 28%
13:39:46, 29%
13:39:48, 39%
13:39:50, 29%
13:39:52, 27%
13:39:54, 13%
13:39:56, 5%
13:39:58, 6%
13:40:00, 19%
13:40:02, 28%
13:40:04, 28%
13:40:06, 39%
13:40:08, 29%
13:40:10, 29%
13:40:12, 38%
13:40:14, 28%
13:40:16, 29%
13:40:18, 40%
13:40:20, 29%
13:40:22, 28%
13:40:25, 38%
13:40:27, 30%
13:40:29, 27%
13:40:31, 39%
13:40:33, 29%
13:40:35, 52%
13:40:37, 61%
13:40:39, 79%
13:40:42, 29%
13:40:44, 30%
13:40:46, 27%
13:40:48, 28%
13:40:50, 17%
13:40:52, 4%
13:40:54, 2%
13:40:56, 7%
13:40:58, 4%
13:41:00, 3%
13:41:02, 22%
13:41:04, 27%
13:41:06, 27%
13:41:08, 32%
13:41:10, 29%
13:41:12, 29%
13:41:14, 30%
13:41:16, 27%
13:41:18, 28%
13:41:20, 31%
13:41:22, 29%
13:41:24, 27%
13:41:26, 30%
13:41:28, 28%
13:41:30, 29%
13:41:32, 32%
13:41:34, 48%
13:41:36, 43%
13:41:38, 47%
13:41:41, 27%
13:41:43, 39%
13:41:45, 28%
13:41:47, 29%
13:41:49, 16%
13:41:51, 3%
13:41:53, 2%
13:41:55, 12%
13:41:57, 8%
13:41:59, 2%
13:42:01, 13%
13:42:03, 29%
13:42:05, 27%
13:42:07, 41%
13:42:09, 99%
13:42:11, 27%
13:42:13, 43%
13:42:15, 28%
13:42:17, 29%
13:42:19, 38%
13:42:21, 28%
13:42:23, 28%
13:42:25, 38%
13:42:27, 30%
13:42:29, 27%
13:42:31, 38%
13:42:33, 69%
13:42:37, 86%
13:42:39, 28%
13:42:41, 28%
13:42:43, 38%
13:42:45, 27%
13:42:47, 28%
13:42:49, 36%
13:42:51, 30%
13:42:53, 3%
13:42:55, 11%
13:42:57, 6%
13:43:00, 4%
13:43:02, 21%
13:43:04, 29%
13:43:06, 27%
13:43:08, 39%
13:43:10, 96%
13:43:12, 29%
13:43:14, 35%
13:43:16, 28%
13:43:18, 28%
13:43:20, 35%
13:43:22, 29%
13:43:24, 28%
13:43:26, 33%
13:43:28, 28%
13:43:30, 28%
13:43:32, 34%
13:43:34, 26%
13:43:39, 76%
13:43:42, 28%
13:43:44, 39%
13:43:46, 28%
13:43:48, 28%
13:43:50, 37%
13:43:52, 29%
13:43:54, 27%
13:43:56, 35%
13:43:58, 3%
13:44:00, 3%
13:44:02, 32%
13:44:04, 28%
13:44:06, 27%
13:44:08, 36%
13:44:10, 30%
13:44:12, 31%
13:44:14, 34%
13:44:16, 28%
13:44:18, 28%
13:44:20, 35%
13:44:22, 29%
13:44:24, 27%
13:44:26, 33%
13:44:28, 28%
13:44:30, 28%
13:44:32, 33%
13:44:34, 46%
13:44:36, 54%
13:44:38, 37%
13:44:43, 30%
13:44:45, 28%
13:44:47, 29%
13:44:49, 28%
13:44:51, 3%
13:44:53, 7%
13:44:55, 4%
13:44:57, 5%
13:44:59, 3%
13:45:01, 3%
13:45:03, 34%
13:45:05, 27%
13:45:07, 28%
13:45:09, 90%
13:45:11, 27%
13:45:13, 38%
13:45:15, 28%
13:45:17, 29%
13:45:19, 38%
13:45:21, 28%
13:45:23, 28%
13:45:25, 38%
13:45:27, 30%
13:45:29, 27%
13:45:31, 38%
13:45:33, 55%
13:45:35, 75%
13:45:39, 32%
13:45:41, 27%
13:45:43, 29%
13:45:45, 31%
13:45:47, 27%
13:45:49, 28%
13:45:51, 30%
13:45:53, 29%
13:45:55, 2%
13:45:57, 4%
13:45:59, 3%
13:46:01, 3%
13:46:03, 34%
13:46:05, 27%
13:46:07, 27%
13:46:09, 96%
13:46:12, 29%
13:46:14, 30%
13:46:16, 27%
13:46:18, 28%
13:46:20, 31%
13:46:22, 29%
13:46:24, 27%
13:46:26, 30%
13:46:28, 28%
13:46:31, 28%
13:46:33, 32%
13:46:35, 52%
13:46:37, 28%
13:46:39, 84%
13:46:41, 27%
13:46:43, 29%
13:46:45, 30%
13:46:47, 27%
13:46:49, 28%
13:46:51, 11%
13:46:53, 4%
13:46:55, 4%
13:46:57, 2%
13:46:59, 5%
13:47:01, 3%
13:47:03, 30%
13:47:05, 29%
13:47:07, 28%
13:47:09, 76%
13:47:12, 27%
13:47:14, 39%
13:47:16, 28%
13:47:18, 29%
13:47:20, 39%
13:47:22, 28%
13:47:24, 27%
13:47:26, 38%
13:47:28, 30%
13:47:30, 28%
13:47:32, 38%
13:47:34, 52%
13:47:38, 100%
13:47:41, 30%
13:47:43, 29%
13:47:45, 38%
13:47:47, 27%
13:47:49, 28%
13:47:51, 38%
13:47:53, 30%
13:47:55, 2%
13:47:57, 12%
13:47:59, 3%
13:48:01, 2%
13:48:03, 41%
13:48:05, 28%
13:48:07, 28%
13:48:09, 99%
13:48:11, 27%
13:48:13, 31%
13:48:15, 40%
13:48:17, 27%
13:48:19, 28%
13:48:21, 38%
13:48:23, 30%
13:48:25, 29%
13:48:27, 38%
13:48:29, 28%
13:48:31, 27%
13:48:33, 54%
13:48:37, 69%
13:48:39, 28%
13:48:41, 37%
13:48:43, 30%
13:48:45, 27%
13:48:47, 38%
13:48:49, 28%
13:48:51, 27%
13:48:53, 18%
13:48:55, 3%
13:48:57, 2%
13:48:59, 12%
13:49:01, 2%
13:49:03, 30%
13:49:05, 38%
13:49:07, 28%
13:49:09, 86%
13:49:11, 38%
13:49:13, 30%
13:49:15, 27%
13:49:17, 39%
13:49:20, 28%
13:49:22, 27%
13:49:24, 40%
13:49:26, 28%
13:49:28, 29%
13:49:30, 40%
13:49:32, 28%
13:49:34, 29%
13:49:36, 38%
13:49:38, 52%
13:49:40, 100%
13:49:42, 100%
13:49:44, 27%
13:49:46, 27%
