13:12:49, 56.2662%
13:12:50, 60.2142%
13:12:51, 60.2546%
13:12:52, 60.1789%
13:12:53, 60.1132%
13:12:54, 60.1597%
13:12:55, 60.1478%
13:12:56, 60.1443%
13:12:57, 60.0939%
13:12:58, 60.1611%
13:12:59, 60.139%
13:13:00, 60.1411%
13:13:01, 59.7328%
13:13:02, 59.5723%
13:13:03, 59.4814%
13:13:04, 59.4304%
13:13:05, 59.3292%
13:13:06, 59.2925%
13:13:07, 59.1952%
13:13:08, 59.1044%
13:13:09, 59.0266%
13:13:10, 59.001%
13:13:11, 58.9285%
13:13:12, 58.8536%
13:13:14, 58.783%
13:13:15, 58.686%
13:13:16, 58.6673%
13:13:17, 58.5116%
13:13:18, 58.4547%
13:13:19, 58.4028%
13:13:20, 58.3066%
13:13:21, 58.2489%
13:13:22, 58.1814%
13:13:23, 58.1077%
13:13:24, 57.9844%
13:13:25, 57.8936%
13:13:26, 57.7257%
13:13:27, 57.622%
13:13:28, 57.5773%
13:13:29, 57.5069%
13:13:30, 57.3843%
13:13:31, 57.3076%
13:13:32, 57.2297%
13:13:33, 57.1456%
13:13:34, 57.075%
13:13:35, 57.014%
13:13:36, 56.9332%
13:13:37, 56.8554%
13:13:38, 56.7776%
13:13:39, 56.7459%
13:13:42, 56.6551%
13:13:43, 56.6027%
13:13:44, 56.5666%
13:13:45, 56.4991%
13:13:46, 56.3858%
13:13:47, 56.3399%
13:13:48, 56.2762%
13:13:49, 56.2022%
13:13:50, 56.1278%
13:13:51, 59.9479%
13:13:52, 59.9628%
13:13:53, 59.9563%
13:13:54, 59.9578%
13:13:55, 59.9578%
13:13:56, 59.9585%
13:13:57, 59.9909%
13:13:58, 59.9916%
13:13:59, 59.9916%
13:14:00, 59.9859%
13:14:01, 59.7279%
13:14:02, 59.5463%
13:14:03, 59.4425%
13:14:04, 59.3517%
13:14:05, 59.2739%
13:14:06, 59.1896%
13:14:07, 59.1053%
13:14:08, 58.995%
13:14:09, 58.9042%
13:14:10, 58.8072%
13:14:11, 58.7301%
13:14:12, 58.6402%
13:14:13, 58.5882%
13:14:14, 58.5321%
13:14:15, 58.455%
13:14:16, 58.3455%
13:14:17, 58.2905%
13:14:18, 58.2316%
13:14:19, 58.1552%
13:14:20, 58.0646%
13:14:21, 57.9818%
13:14:22, 57.8921%
13:14:23, 57.8237%
13:14:24, 57.7481%
13:14:25, 57.658%
13:14:26, 57.5839%
13:14:27, 57.5254%
13:14:28, 57.3971%
13:14:29, 57.3589%
13:14:30, 57.2369%
13:14:31, 57.1889%
13:14:32, 57.1327%
13:14:33, 57.0873%
13:14:34, 56.9986%
13:14:35, 56.8754%
13:14:36, 56.8177%
13:14:39, 56.689%
13:14:40, 56.5856%
13:14:41, 56.542%
13:14:42, 56.4909%
13:14:43, 56.3885%
13:14:44, 56.292%
13:14:45, 56.1889%
13:14:46, 56.0954%
13:14:47, 56.0008%
13:14:48, 55.9698%
13:14:49, 59.863%
13:14:50, 59.8503%
13:14:51, 59.838%
13:14:52, 59.8483%
13:14:53, 59.8449%
13:14:54, 59.8199%
13:14:55, 59.8538%
13:14:56, 59.8415%
13:14:57, 59.8746%
13:14:58, 59.8694%
13:14:59, 59.8507%
13:15:00, 59.8764%
13:15:01, 59.8719%
13:15:02, 59.4589%
13:15:03, 59.3083%
13:15:04, 59.2196%
13:15:05, 59.1288%
13:15:06, 59.0517%
13:15:07, 58.9804%
13:15:08, 58.8961%
13:15:09, 58.8102%
13:15:10, 58.71%
13:15:11, 58.6336%
13:15:12, 58.5781%
13:15:13, 58.5052%
13:15:14, 58.4498%
13:15:15, 58.3704%
13:15:16, 58.2977%
13:15:17, 58.1947%
13:15:18, 58.1099%
13:15:19, 58.0493%
13:15:20, 57.9271%
13:15:21, 57.8428%
13:15:22, 57.7585%
13:15:23, 57.6489%
13:15:24, 57.5726%
13:15:25, 57.4774%
13:15:26, 57.3931%
13:15:27, 57.3095%
13:15:29, 57.2256%
13:15:30, 57.1478%
13:15:31, 57.0638%
13:15:32, 56.9665%
13:15:33, 56.8829%
13:15:34, 56.8051%
13:15:35, 56.7597%
13:15:36, 56.7604%
13:15:42, 56.706%
13:15:43, 56.5698%
13:15:44, 56.4725%
13:15:45, 56.4142%
13:15:46, 56.3764%
13:15:47, 56.3158%
13:15:48, 56.2754%
13:15:49, 56.1522%
13:15:50, 56.0689%
13:15:51, 55.9781%
13:15:52, 55.8699%
13:15:53, 55.8454%
13:15:54, 59.7412%
13:15:55, 59.7363%
13:15:56, 59.7363%
13:15:57, 59.7817%
13:15:58, 59.776%
13:15:59, 59.7323%
13:16:00, 59.7203%
13:16:01, 59.7023%
13:16:02, 59.365%
13:16:03, 59.1899%
13:16:04, 59.1043%
13:16:05, 59.0364%
13:16:06, 58.965%
13:16:07, 58.8807%
13:16:08, 58.7899%
13:16:09, 58.6869%
13:16:10, 58.5896%
13:16:11, 58.5182%
13:16:12, 58.4469%
13:16:13, 58.4339%
13:16:14, 58.4295%
13:16:15, 58.3654%
13:16:16, 58.3238%
13:16:17, 58.2691%
13:16:18, 58.1333%
13:16:19, 58.0817%
13:16:20, 57.9977%
13:16:21, 57.9237%
13:16:22, 57.8336%
13:16:23, 57.7325%
13:16:24, 57.5913%
13:16:25, 57.5756%
13:16:26, 57.4623%
13:16:27, 57.3883%
13:16:28, 57.3275%
13:16:29, 57.024%
13:16:30, 57.148%
13:16:31, 57.0808%
13:16:32, 56.8968%
13:16:33, 56.7812%
13:16:34, 56.743%
13:16:35, 56.6522%
13:16:36, 56.6003%
13:16:38, 56.5422%
13:16:39, 56.432%
13:16:40, 56.3917%
13:16:41, 56.3108%
13:16:42, 56.2138%
13:16:43, 56.149%
13:16:44, 56.0582%
13:16:45, 55.9681%
13:16:46, 55.897%
13:16:47, 55.8002%
13:16:48, 55.7009%
13:16:49, 55.6109%
13:16:50, 59.4794%
13:16:51, 59.4733%
13:16:52, 59.4819%
13:16:53, 59.4939%
13:16:54, 59.4977%
13:16:55, 59.4977%
13:16:56, 59.5373%
13:16:57, 59.5244%
13:16:58, 59.5063%
13:16:59, 59.5258%
13:17:00, 59.5402%
13:17:01, 59.2887%
13:17:02, 59.0358%
13:17:03, 58.8746%
13:17:04, 58.8463%
13:17:05, 58.7975%
13:17:06, 58.7601%
13:17:07, 58.6563%
13:17:08, 58.5525%
13:17:09, 58.4487%
13:17:10, 58.3784%
13:17:11, 58.3071%
13:17:12, 58.2372%
13:17:13, 58.1594%
13:17:14, 58.088%
13:17:15, 58.0232%
13:17:17, 57.8949%
13:17:18, 57.8884%
13:17:19, 57.7846%
13:17:20, 57.7136%
13:17:21, 57.6747%
13:17:22, 57.5466%
13:17:23, 57.4439%
13:17:24, 57.3573%
13:17:25, 57.2833%
13:17:26, 57.1925%
13:17:27, 57.1146%
13:17:28, 57.0563%
13:17:29, 56.9547%
13:17:30, 56.8389%
13:17:31, 56.7558%
13:17:32, 56.631%
13:17:33, 56.5756%
13:17:34, 56.5432%
13:17:35, 56.4999%
13:17:36, 56.3839%
13:17:37, 56.3887%
13:17:39, 56.2499%
13:17:40, 56.1697%
13:17:41, 56.1415%
13:17:42, 56.0442%
13:17:43, 55.9599%
13:17:44, 55.9209%
13:17:45, 55.8237%
13:17:46, 55.7206%
13:17:47, 55.6317%
13:17:48, 55.5603%
13:17:49, 59.3922%
13:17:50, 59.3916%
13:17:51, 59.39%
13:17:52, 59.3971%
13:17:53, 59.4342%
13:17:54, 59.4608%
13:17:55, 59.468%
13:17:56, 59.4556%
13:17:57, 59.4315%
13:17:58, 59.451%
13:17:59, 59.4452%
13:18:00, 59.4455%
13:18:01, 59.2136%
13:18:02, 58.9761%
13:18:03, 58.8534%
13:18:04, 58.8202%
13:18:05, 58.7446%
13:18:06, 58.6538%
13:18:07, 58.5695%
13:18:08, 58.4787%
13:18:09, 58.4016%
13:18:10, 58.3046%
13:18:11, 58.2016%
13:18:12, 58.1108%
13:18:13, 58.0719%
13:18:14, 58.0012%
13:18:15, 57.9433%
13:18:16, 57.8395%
13:18:17, 57.7775%
13:18:18, 57.6997%
13:18:19, 57.6089%
13:18:20, 57.5443%
13:18:21, 57.478%
13:18:22, 57.4031%
13:18:23, 57.3084%
13:18:24, 57.2111%
13:18:25, 57.0852%
13:18:26, 57.0172%
13:18:27, 56.9466%
13:18:28, 56.8558%
13:18:29, 56.8126%
13:18:30, 56.7231%
13:18:31, 56.6021%
13:18:32, 56.5241%
13:18:33, 56.4627%
13:18:34, 56.4374%
13:18:35, 56.3603%
13:18:36, 56.2566%
13:18:37, 56.1714%
13:18:38, 56.1218%
13:18:39, 56.013%
13:18:40, 55.9342%
13:18:41, 55.92%
13:18:44, 55.8898%
13:18:45, 55.7925%
13:18:46, 55.6973%
13:18:47, 55.6145%
13:18:48, 55.5237%
13:18:49, 59.3221%
13:18:50, 59.3188%
13:18:51, 59.3355%
13:18:52, 59.3454%
13:18:53, 59.3428%
13:18:54, 59.3656%
13:18:55, 59.3804%
13:18:56, 59.4052%
13:18:57, 59.3728%
13:18:58, 59.3346%
13:18:59, 59.2877%
13:19:00, 59.2899%
13:19:01, 59.0565%
13:19:02, 58.8176%
13:19:03, 58.6814%
13:19:04, 58.6043%
13:19:05, 58.5665%
13:19:06, 58.5079%
13:19:07, 58.4393%
13:19:08, 58.3393%
13:19:09, 58.2161%
13:19:10, 58.1228%
13:19:11, 58.0781%
13:19:12, 57.9873%
13:19:13, 57.9335%
13:19:14, 57.8396%
13:19:15, 57.7812%
13:19:16, 57.7018%
13:19:17, 57.6025%
13:19:18, 57.5121%
13:19:19, 57.4777%
13:19:20, 57.4169%
13:19:21, 57.3429%
13:19:22, 57.3009%
13:19:23, 57.2166%
13:19:24, 57.133%
13:19:25, 57.0486%
13:19:26, 56.9384%
13:19:27, 56.88%
13:19:28, 56.8022%
13:19:29, 56.6984%
13:19:30, 56.6141%
13:19:31, 56.5032%
13:19:32, 56.4068%
13:19:33, 56.3556%
13:19:34, 56.2686%
13:19:35, 56.2483%
13:19:36, 56.1416%
13:19:37, 56.0572%
13:19:38, 55.9664%
13:19:39, 55.9324%
13:19:41, 55.8711%
13:19:42, 55.7767%
13:19:43, 55.6729%
13:19:44, 55.5757%
13:19:45, 55.4395%
13:19:46, 55.3681%
13:19:47, 55.2708%
13:19:48, 55.2984%
13:19:49, 59.1971%
13:19:50, 59.1476%
13:19:51, 59.1655%
13:19:52, 59.1874%
13:19:53, 59.1862%
